id,season,match_no,date,player_name,O,M,R,W,ECON,WD,NB
622,2019/20,24th,Dec 28 2019,Shafiul Islam,4,0,30,0,7.50,2,0
621,2019/20,25th,Dec 30 2019,Mukidul Islam,4,0,43,1,10.75,4,0
627,2019/20,19th,Dec 24 2019,Krishmar Santokie,3,0,16,0,5.33,1,0
620,2019/20,26th,Dec 30 2019,Afif Hossain,2,0,12,0,6.00,0,0
629,2019/20,17th,Dec 23 2019,Shadab Khan,4,0,32,1,8.00,1,0
629,2019/20,17th,Dec 23 2019,Robiul Islam Robi,4,0,44,1,11.00,0,0
619,2019/20,27th,Dec 31 2019,Al-Amin Hossain,4,0,40,1,10.00,0,0
618,2019/20,28th,Dec 31 2019,Mohammad Irfan,4,0,35,2,8.75,1,1
616,2019/20,30th, Jan 2 2020,Sohag Gazi,3,0,23,2,7.66,0,0
615,2019/20,31st, Jan 3 2020,Mehidy Hasan Miraz,1,0,15,0,15.00,0,0
625,2019/20,21st,Dec 27 2019,Ryan Burl,1,0,1,2,1.00,0,0
614,2019/20,32nd, Jan 3 2020,Sherfane Rutherford,4,0,28,1,7.00,2,0
626,2019/20,20th,Dec 24 2019,Shoaib Malik,1,0,10,0,10.00,0,1
624,2019/20,22nd,Dec 27 2019,Cameron Delport,3,0,40,0,13.33,1,2
623,2019/20,23rd,Dec 28 2019,Sunzamul Islam,4,1,20,1,5.00,2,0
613,2019/20,33rd, Jan 4 2020,Rubel Hossain,3.5,0,17,3,4.43,1,0
612,2019/20,34th, Jan 4 2020,Mohammad Nawaz,4,0,15,0,3.75,0,0
610,2019/20,36th, Jan 7 2020,Nasum Ahmed,4,0,33,0,8.25,0,0
69,2019/20,37th, Jan 8 2020,Sunzamul Islam,3,0,23,0,7.66,0,0
611,2019/20,35th, Jan 7 2020,Sunzamul Islam,3,0,30,0,10.00,0,0
68,2019/20,38th, Jan 8 2020,Arafat Sunny,3,0,19,0,6.33,1,0
617,2019/20,29th, Jan 2 2020,Taskin Ahmed,4,0,37,0,9.25,1,0
67,2019/20,39th,Jan 10 2020,Mahedi Hasan,4,0,29,1,7.25,0,0
628,2019/20,18th,Dec 23 2019,Afif Hossain,2,0,11,1,5.50,0,0
622,2019/20,24th,Dec 28 2019,Shohidul Islam,4,0,26,2,6.50,2,0
621,2019/20,25th,Dec 30 2019,Mohammad Nabi,4,0,31,1,7.75,1,0
627,2019/20,19th,Dec 24 2019,Mosaddek Hossain,3,0,30,1,10.00,1,0
620,2019/20,26th,Dec 30 2019,Shoaib Malik,3,0,13,1,4.33,0,0
629,2019/20,17th,Dec 23 2019,Mujeeb Ur Rahman,4,1,22,2,5.50,2,0
619,2019/20,27th,Dec 31 2019,David Wiese,2,0,26,1,13.00,0,0
618,2019/20,28th,Dec 31 2019,Taijul Islam,2,0,23,0,11.50,1,0
616,2019/20,30th, Jan 2 2020,Nayeem Hasan,2,0,12,0,6.00,0,0
615,2019/20,31st, Jan 3 2020,Mohammad Amir,4,0,27,2,6.75,1,0
615,2019/20,31st, Jan 3 2020,Shafiul Islam,4,0,44,1,11.00,4,0
625,2019/20,21st,Dec 27 2019,Mashrafe Mortaza,4,0,14,1,3.50,1,0
625,2019/20,21st,Dec 27 2019,Mahedi Hasan,4,0,23,1,5.75,0,0
614,2019/20,32nd, Jan 3 2020,Nayeem Hasan,1,0,21,0,21.00,0,0
626,2019/20,20th,Dec 24 2019,Alok Kapali,1,0,12,0,12.00,0,0
626,2019/20,20th,Dec 24 2019,Ravi Bopara,3,0,19,1,6.33,0,0
624,2019/20,22nd,Dec 27 2019,Mohammad Amir,3,0,15,1,5.00,0,0
623,2019/20,23rd,Dec 28 2019,Robiul Islam Robi,1,0,14,0,14.00,0,0
613,2019/20,33rd, Jan 4 2020,Nasum Ahmed,3,0,18,0,6.00,1,0
612,2019/20,34th, Jan 4 2020,Abu Jayed,4,0,29,1,7.25,0,0
610,2019/20,36th, Jan 7 2020,Rubel Hossain,4,0,20,3,5.00,0,0
69,2019/20,37th, Jan 8 2020,Abu Hider,2,0,17,0,8.50,0,0
611,2019/20,35th, Jan 7 2020,Abu Hider,3,0,18,0,6.00,0,0
611,2019/20,35th, Jan 7 2020,Mujeeb Ur Rahman,4,0,23,1,5.75,0,0
68,2019/20,38th, Jan 8 2020,Mustafizur Rahman,4,0,34,3,8.50,2,0
617,2019/20,29th, Jan 2 2020,Mohammad Nabi,4,0,26,1,6.50,1,0
67,2019/20,39th,Jan 10 2020,Mashrafe Mortaza,4,0,17,1,4.25,0,0
66,2019/20,40th,Jan 10 2020,Ifran Hossain,3,0,38,1,12.66,0,0
628,2019/20,18th,Dec 23 2019,Alok Kapali,3,0,20,0,6.66,0,0
622,2019/20,24th,Dec 28 2019,Krishmar Santokie,2.5,0,32,0,11.29,2,0
621,2019/20,25th,Dec 30 2019,Lewis Gregory,4,0,21,1,5.25,0,0
627,2019/20,19th,Dec 24 2019,Ebadot Hossain,3.3,0,24,1,6.85,0,0
620,2019/20,26th,Dec 30 2019,Kamrul Islam,2,0,21,0,10.50,1,0
629,2019/20,17th,Dec 23 2019,Sumon Khan,4,0,34,0,8.50,3,0
619,2019/20,27th,Dec 31 2019,Sunzamul Islam,4,0,33,1,8.25,0,0
618,2019/20,28th,Dec 31 2019,Afif Hossain,4,0,40,2,10.00,1,0
616,2019/20,30th, Jan 2 2020,Monir Hossain,3,0,21,0,7.00,3,0
615,2019/20,31st, Jan 3 2020,Shohidul Islam,4,0,41,0,10.25,1,0
625,2019/20,21st,Dec 27 2019,Thisara Perera,1,0,18,0,18.00,0,0
614,2019/20,32nd, Jan 3 2020,Monir Hossain,4,0,25,1,6.25,0,0
626,2019/20,20th,Dec 24 2019,Abu Jayed,2,0,24,2,12.00,1,0
624,2019/20,22nd,Dec 27 2019,Robbie Frylinck,4,1,23,1,5.75,0,0
623,2019/20,23rd,Dec 28 2019,Soumya Sarkar,2,0,18,1,9.00,0,0
613,2019/20,33rd, Jan 4 2020,Mehedi Hasan Rana,4,0,29,3,7.25,1,0
612,2019/20,34th, Jan 4 2020,Mohammad Irfan,4,0,18,1,4.50,1,0
610,2019/20,36th, Jan 7 2020,Mahmudullah,2,0,15,0,7.50,1,0
69,2019/20,37th, Jan 8 2020,Mujeeb Ur Rahman,4,0,25,0,6.25,1,0
611,2019/20,35th, Jan 7 2020,Al-Amin Hossain,4,0,30,2,7.50,0,0
68,2019/20,38th, Jan 8 2020,Lewis Gregory,4,0,28,1,7.00,3,0
617,2019/20,29th, Jan 2 2020,Cameron Delport,2,0,11,0,5.50,0,0
67,2019/20,39th,Jan 10 2020,Faheem Ashraf,3,0,32,0,10.66,0,0
66,2019/20,40th,Jan 10 2020,Abu Hider,4,0,57,0,14.25,1,0
628,2019/20,18th,Dec 23 2019,Farhad Reza,1,0,8,0,8.00,0,0
622,2019/20,24th,Dec 28 2019,Nayeem Hasan,3,0,31,0,10.33,0,0
621,2019/20,25th,Dec 30 2019,Naveen-ul-Haq,4,0,13,2,3.25,2,1
627,2019/20,19th,Dec 24 2019,Nazmul Hossain Milon,2,0,17,0,8.50,1,0
620,2019/20,26th,Dec 30 2019,Ravi Bopara,2,0,17,1,8.50,0,0
629,2019/20,17th,Dec 23 2019,Al-Amin Hossain,4,0,29,1,7.25,1,0
619,2019/20,27th,Dec 31 2019,Soumya Sarkar,4,0,20,2,5.00,1,0
618,2019/20,28th,Dec 31 2019,Nahidul Islam,3,0,17,0,5.66,0,0
616,2019/20,30th, Jan 2 2020,Sherfane Rutherford,4,0,19,3,4.75,1,0
615,2019/20,31st, Jan 3 2020,Aminul Islam,2,0,15,1,7.50,0,0
625,2019/20,21st,Dec 27 2019,Shadab Khan,2,0,20,0,10.00,0,0
614,2019/20,32nd, Jan 3 2020,Arafat Sunny,2,0,18,0,9.00,0,0
626,2019/20,20th,Dec 24 2019,Mujeeb Ur Rahman,4,1,17,1,4.25,1,0
624,2019/20,22nd,Dec 27 2019,Mehidy Hasan Miraz,4,0,20,0,5.00,1,0
623,2019/20,23rd,Dec 28 2019,Andre Russell,3,0,44,1,14.66,2,0
613,2019/20,33rd, Jan 4 2020,Kesrick Williams,4,0,21,2,5.25,0,0
612,2019/20,34th, Jan 4 2020,Kamrul Islam,4,0,28,0,7.00,0,0
610,2019/20,36th, Jan 7 2020,Kesrick Williams,3,0,38,0,12.66,3,0
69,2019/20,37th, Jan 8 2020,Al-Amin Hossain,4,0,45,0,11.25,0,0
611,2019/20,35th, Jan 7 2020,Soumya Sarkar,2,0,7,0,3.50,0,0
68,2019/20,38th, Jan 8 2020,Taskin Ahmed,4,0,32,3,8.00,4,0
617,2019/20,29th, Jan 2 2020,Mohammad Nawaz,4,0,21,2,5.25,1,0
67,2019/20,39th,Jan 10 2020,Shadab Khan,4,0,25,2,6.25,0,0
66,2019/20,40th,Jan 10 2020,Mujeeb Ur Rahman,4,0,18,1,4.50,3,0
628,2019/20,18th,Dec 23 2019,Ravi Bopara,3,0,20,2,6.66,0,0
622,2019/20,24th,Dec 28 2019,Mosaddek Hossain,3,0,25,0,8.33,0,0
621,2019/20,25th,Dec 30 2019,Ebadot Hossain,3,0,12,1,4.00,1,0
627,2019/20,19th,Dec 24 2019,Sherfane Rutherford,2,0,25,0,12.50,0,0
620,2019/20,26th,Dec 30 2019,Farhad Reza,3,0,44,2,14.66,0,0
629,2019/20,17th,Dec 23 2019,Soumya Sarkar,3.5,0,29,1,7.56,1,0
619,2019/20,27th,Dec 31 2019,Rubel Hossain,4,0,16,2,4.00,0,0
618,2019/20,28th,Dec 31 2019,Alok Kapali,1,0,10,0,10.00,0,0
616,2019/20,30th, Jan 2 2020,Sunzamul Islam,4,0,24,1,6.00,0,0
615,2019/20,31st, Jan 3 2020,Mashrafe Mortaza,3,0,26,1,8.66,0,0
625,2019/20,21st,Dec 27 2019,Wahab Riaz,3.4,0,18,2,4.90,0,0
614,2019/20,32nd, Jan 3 2020,Mustafizur Rahman,3.1,0,18,2,5.68,2,0
626,2019/20,20th,Dec 24 2019,Sumon Khan,3,0,38,0,12.66,0,0
624,2019/20,22nd,Dec 27 2019,Shafiul Islam,2,0,14,1,7.00,0,0
623,2019/20,23rd,Dec 28 2019,Mohammad Irfan,4,0,24,1,6.00,0,0
613,2019/20,33rd, Jan 4 2020,Ziaur Rahman,3,0,22,1,7.33,0,0
612,2019/20,34th, Jan 4 2020,Farhad Reza,1,0,11,0,11.00,0,0
610,2019/20,36th, Jan 7 2020,Muktar Ali,4,0,41,0,10.25,1,0
69,2019/20,37th, Jan 8 2020,Soumya Sarkar,4,0,39,1,9.75,3,1
611,2019/20,35th, Jan 7 2020,David Wiese,4,0,31,2,7.75,1,0
68,2019/20,38th, Jan 8 2020,Mohammad Nabi,4,0,21,2,5.25,0,0
617,2019/20,29th, Jan 2 2020,Mohammad Irfan,4,0,23,1,5.75,0,0
67,2019/20,39th,Jan 10 2020,Hasan Mahmud,2,0,22,0,11.00,1,1
66,2019/20,40th,Jan 10 2020,Soumya Sarkar,4,0,30,0,7.50,3,0
628,2019/20,18th,Dec 23 2019,Mohammad Amir,4,0,29,0,7.25,2,0
622,2019/20,24th,Dec 28 2019,Ebadot Hossain,4,0,20,1,5.00,0,0
621,2019/20,25th,Dec 30 2019,Nayeem Hasan,4,0,45,0,11.25,0,0
620,2019/20,26th,Dec 30 2019,Mashrafe Mortaza,3,0,30,0,10.00,1,0
619,2019/20,27th,Dec 31 2019,Mehedi Hasan Rana,3,0,31,1,10.33,1,0
618,2019/20,28th,Dec 31 2019,Kamrul Islam,1,0,15,1,15.00,1,0
616,2019/20,30th, Jan 2 2020,Mujeeb Ur Rahman,4,0,12,4,3.00,2,0
615,2019/20,31st, Jan 3 2020,Faheem Ashraf,4,0,31,0,7.75,1,0
625,2019/20,21st,Dec 27 2019,Hasan Mahmud,2,0,18,0,9.00,1,0
614,2019/20,32nd, Jan 3 2020,Taskin Ahmed,4,0,39,2,9.75,0,0
626,2019/20,20th,Dec 24 2019,Al-Amin Hossain,3.5,0,49,2,12.78,0,0
624,2019/20,22nd,Dec 27 2019,Tanvir Islam,3,0,29,2,9.66,1,0
623,2019/20,23rd,Dec 28 2019,Taijul Islam,1,0,6,0,6.00,0,0
613,2019/20,33rd, Jan 4 2020,Aamer Yamin,4,0,29,0,7.25,3,0
612,2019/20,34th, Jan 4 2020,Shoaib Malik,1,0,19,0,19.00,0,0
610,2019/20,36th, Jan 7 2020,Ziaur Rahman,3,0,18,3,6.00,0,0
69,2019/20,37th, Jan 8 2020,David Wiese,3,0,30,1,10.00,1,0
611,2019/20,35th, Jan 7 2020,Ebadot Hossain,4,0,26,1,6.50,0,0
68,2019/20,38th, Jan 8 2020,Mahedi Hasan,3.3,0,13,3,3.71,0,0
617,2019/20,29th, Jan 2 2020,Shoaib Malik,4,0,27,2,6.75,0,0
67,2019/20,39th,Jan 10 2020,Thisara Perera,3,0,23,3,7.66,1,0
66,2019/20,40th,Jan 10 2020,Sumon Khan,3,0,40,0,13.33,3,0
628,2019/20,18th,Dec 23 2019,Robbie Frylinck,4,0,39,1,9.75,2,0
622,2019/20,24th,Dec 28 2019,Delwar Hossain,2,0,18,0,9.00,2,0
621,2019/20,25th,Dec 30 2019,Sohag Gazi,2,0,22,0,11.00,0,0
620,2019/20,26th,Dec 30 2019,Mahedi Hasan,1,0,8,0,8.00,0,0
619,2019/20,27th,Dec 31 2019,Nasum Ahmed,2,0,18,0,9.00,0,0
618,2019/20,28th,Dec 31 2019,Farhad Reza,2,0,24,1,12.00,0,0
616,2019/20,30th, Jan 2 2020,David Wiese,4,0,31,1,7.75,1,0
615,2019/20,31st, Jan 3 2020,Hasan Mahmud,4,0,32,4,8.00,0,0
614,2019/20,32nd, Jan 3 2020,Lewis Gregory,4,0,27,2,6.75,1,0
626,2019/20,20th,Dec 24 2019,Dasun Shanaka,3,0,24,0,8.00,0,0
624,2019/20,22nd,Dec 27 2019,Shohidul Islam,4,0,23,4,5.75,0,0
623,2019/20,23rd,Dec 28 2019,Farhad Reza,4,0,48,1,12.00,2,0
613,2019/20,33rd, Jan 4 2020,Robbie Frylinck,4,0,20,2,5.00,1,0
612,2019/20,34th, Jan 4 2020,Alok Kapali,1,0,14,2,14.00,0,0
610,2019/20,36th, Jan 7 2020,Andre Russell,3,0,30,0,10.00,2,0
69,2019/20,37th, Jan 8 2020,Mohammad Amir,3.2,0,18,2,5.40,1,0
611,2019/20,35th, Jan 7 2020,Nayeem Hasan,4,0,21,3,5.25,1,0
68,2019/20,38th, Jan 8 2020,Mashrafe Mortaza,4,0,18,2,4.50,0,0
617,2019/20,29th, Jan 2 2020,Afif Hossain,2,0,16,0,8.00,0,0
67,2019/20,39th,Jan 10 2020,Mustafizur Rahman,4,0,31,1,7.75,2,2
66,2019/20,40th,Jan 10 2020,Mohammad Amir,4,0,24,2,6.00,1,0
628,2019/20,18th,Dec 23 2019,Shafiul Islam,2,0,27,0,13.50,1,0
622,2019/20,24th,Dec 28 2019,Nazmul Islam,2,0,18,0,9.00,0,0
621,2019/20,25th,Dec 30 2019,Sherfane Rutherford,2,0,22,0,11.00,0,0
620,2019/20,26th,Dec 30 2019,Hasan Mahmud,4,0,24,1,6.00,0,0
619,2019/20,27th,Dec 31 2019,Liam Plunkett,4,0,46,1,11.50,1,0
618,2019/20,28th,Dec 31 2019,Arafat Sunny,4,0,32,0,8.00,0,0
616,2019/20,30th, Jan 2 2020,Al-Amin Hossain,4,0,30,2,7.50,3,0
615,2019/20,31st, Jan 3 2020,Mahedi Hasan,1,0,7,0,7.00,0,0
614,2019/20,32nd, Jan 3 2020,Mohammad Nabi,4,0,27,1,6.75,0,0
626,2019/20,20th,Dec 24 2019,Robiul Islam Robi,3,0,24,0,8.00,0,0
623,2019/20,23rd,Dec 28 2019,Alok Kapali,1,0,9,0,9.00,0,0
613,2019/20,33rd, Jan 4 2020,Shafiul Islam,3,0,22,0,7.33,0,0
612,2019/20,34th, Jan 4 2020,Ebadot Hossain,3,0,32,0,10.66,2,0
610,2019/20,36th, Jan 7 2020,Mohammad Irfan,4,1,30,0,7.50,0,0
69,2019/20,37th, Jan 8 2020,Robbie Frylinck,4,1,16,5,4.00,1,0
611,2019/20,35th, Jan 7 2020,Sohag Gazi,4,0,16,0,4.00,0,0
68,2019/20,38th, Jan 8 2020,Faheem Ashraf,3,0,26,2,8.66,0,0
617,2019/20,29th, Jan 2 2020,Abu Jayed,2,0,17,0,8.50,1,0
67,2019/20,39th,Jan 10 2020,Junaid Khan,4,0,22,2,5.50,2,1
66,2019/20,40th,Jan 10 2020,Robbie Frylinck,4,0,25,1,6.25,1,0
628,2019/20,18th,Dec 23 2019,Tanvir Islam,4,0,26,0,6.50,2,0
628,2019/20,18th,Dec 23 2019,Mehidy Hasan Miraz,1,0,5,0,5.00,0,0
622,2019/20,24th,Dec 28 2019,Sherfane Rutherford,1,0,9,1,9.00,2,1
620,2019/20,26th,Dec 30 2019,Wahab Riaz,3.4,1,8,5,2.18,1,0
619,2019/20,27th,Dec 31 2019,Ziaur Rahman,4,0,36,1,9.00,0,0
618,2019/20,28th,Dec 31 2019,Mustafizur Rahman,4,1,16,0,4.00,2,0
616,2019/20,30th, Jan 2 2020,Soumya Sarkar,2,0,22,0,11.00,0,0
615,2019/20,31st, Jan 3 2020,Shadab Khan,4,0,25,1,6.25,1,0
614,2019/20,32nd, Jan 3 2020,Cameron Delport,2,0,25,1,12.50,1,0
623,2019/20,23rd,Dec 28 2019,Afif Hossain,1,0,8,0,8.00,1,0
613,2019/20,33rd, Jan 4 2020,Al Islam,4,0,27,1,6.75,0,0
612,2019/20,34th, Jan 4 2020,Naveen-ul-Haq,3,0,34,0,11.33,1,0
610,2019/20,36th, Jan 7 2020,Afif Hossain,1,0,22,0,22.00,0,0
69,2019/20,37th, Jan 8 2020,Shafiul Islam,3,0,26,1,8.66,0,0
611,2019/20,35th, Jan 7 2020,Delwar Hossain,3,0,35,0,11.66,0,0
68,2019/20,38th, Jan 8 2020,Hasan Mahmud,2,0,11,1,5.50,1,0
617,2019/20,29th, Jan 2 2020,Ravi Bopara,1,0,10,0,10.00,0,0
67,2019/20,39th,Jan 10 2020,Lewis Gregory,4,0,25,1,6.25,1,1
66,2019/20,40th,Jan 10 2020,Shohidul Islam,4,0,27,3,6.75,2,1
628,2019/20,18th,Dec 23 2019,Shohidul Islam,3,0,23,1,7.66,2,0
620,2019/20,26th,Dec 30 2019,Luis Reece,2,0,11,1,5.50,0,0
619,2019/20,27th,Dec 31 2019,Ryan Burl,3,0,9,1,3.00,0,0
618,2019/20,28th,Dec 31 2019,Taskin Ahmed,4,0,29,4,7.25,0,0
615,2019/20,31st, Jan 3 2020,Thisara Perera,4,0,36,1,9.00,3,0
623,2019/20,23rd,Dec 28 2019,Ravi Bopara,3,0,16,0,5.33,0,0
613,2019/20,33rd, Jan 4 2020,Alauddin Babu,1,0,8,0,8.00,0,0
612,2019/20,34th, Jan 4 2020,Sherfane Rutherford,4,0,31,1,7.75,1,1
610,2019/20,36th, Jan 7 2020,Kamrul Islam,3.3,0,20,1,5.71,2,0
69,2019/20,37th, Jan 8 2020,Al Islam,4,0,49,0,12.25,1,0
611,2019/20,35th, Jan 7 2020,Johnson Charles,3.1,0,34,1,10.73,0,0
68,2019/20,38th, Jan 8 2020,Shadab Khan,3,0,14,2,4.66,0,0
617,2019/20,29th, Jan 2 2020,Kamrul Islam,3,0,32,2,10.66,2,0
67,2019/20,39th,Jan 10 2020,Taskin Ahmed,4,0,25,2,6.25,0,0
66,2019/20,40th,Jan 10 2020,Shamsur Rahman,2,0,17,1,8.50,1,0
620,2019/20,26th,Dec 30 2019,Shadab Khan,3,0,9,1,3.00,0,0
618,2019/20,28th,Dec 31 2019,Lewis Gregory,4,0,27,2,6.75,1,0
623,2019/20,23rd,Dec 28 2019,Shoaib Malik,3,0,19,1,6.33,0,0
613,2019/20,33rd, Jan 4 2020,Mehidy Hasan Miraz,1,0,10,1,10.00,0,0
612,2019/20,34th, Jan 4 2020,Nazmul Islam,3,0,36,0,12.00,0,0
610,2019/20,36th, Jan 7 2020,Taijul Islam,1,0,10,0,10.00,0,0
69,2019/20,37th, Jan 8 2020,Shohidul Islam,4,0,34,2,8.50,1,0
67,2019/20,39th,Jan 10 2020,Arafat Sunny,4,0,29,2,7.25,1,0
66,2019/20,40th,Jan 10 2020,Aminul Islam,4,0,19,2,4.75,0,0
618,2019/20,28th,Dec 31 2019,Mohammad Nabi,4,0,29,1,7.25,0,0
612,2019/20,34th, Jan 4 2020,Delwar Hossain,2.1,0,11,2,5.07,1,0
610,2019/20,36th, Jan 7 2020,Ravi Bopara,3,0,27,0,9.00,0,0
610,2019/20,36th, Jan 7 2020,Alok Kapali,1,0,13,0,13.00,0,0
610,2019/20,36th, Jan 7 2020,Farhad Reza,2,0,17,1,8.50,0,0
62,2019/20,1st,Jan 13 2020,Mohammad Irfan,4,1,13,2,3.25,0,0
62,2019/20,1st,Jan 13 2020,Abu Jayed,2,0,21,0,10.50,1,0
65,2019/20,41st,Jan 11 2020,Mohammad Irfan,4,0,24,1,6.00,1,0
64,2019/20,42nd,Jan 11 2020,Mohammad Amir,4,0,35,1,8.75,1,0
63,2019/20,"Eliminator,",Jan 13 2020,Rubel Hossain,4,0,33,2,8.25,0,0
61,2019/20,2nd,Jan 15 2020,Mohammad Irfan,4,1,16,2,4.00,0,0
60,2019/20,Final,Jan 17 2020,Mohammad Amir,4,0,35,2,8.75,0,0
17,2011/12,16th,Feb 18 2012,Dwayne Bravo,4,0,36,1,9.00,1,0
16,2011/12,17th,Feb 19 2012,Shafiul Islam,2,0,23,1,11.50,2,0
62,2019/20,1st,Jan 13 2020,Shoaib Malik,3,1,23,0,7.66,0,1
65,2019/20,41st,Jan 11 2020,Abu Jayed,2,0,12,1,6.00,0,0
64,2019/20,42nd,Jan 11 2020,Robbie Frylinck,4,0,35,2,8.75,1,0
63,2019/20,"Eliminator,",Jan 13 2020,Mehedi Hasan Rana,4,0,29,0,7.25,4,0
61,2019/20,2nd,Jan 15 2020,Abu Jayed,1,0,16,0,16.00,0,0
60,2019/20,Final,Jan 17 2020,Robbie Frylinck,4,0,33,1,8.25,1,0
17,2011/12,16th,Feb 18 2012,Farhad Reza,4,0,41,0,10.25,2,1
16,2011/12,17th,Feb 19 2012,Shakib Al Hasan,4,0,27,1,6.75,1,0
62,2019/20,1st,Jan 13 2020,Andre Russell,4,0,33,0,8.25,1,0
65,2019/20,41st,Jan 11 2020,Kamrul Islam,3,0,37,0,12.33,0,0
14,2011/12,19th,Feb 20 2012,Mohammad Sami,4,0,33,1,8.25,2,0
12,2011/12,21st,Feb 22 2012,Mashrafe Mortaza,4,0,24,1,6.00,2,0
15,2011/12,18th,Feb 19 2012,Yasir Arafat,3,0,29,1,9.66,0,0
64,2019/20,42nd,Jan 11 2020,Shohidul Islam,3,0,37,0,12.33,3,0
8,2011/12,25th,Feb 25 2012,Mashrafe Mortaza,4,0,33,0,8.25,1,1
9,2011/12,24th,Feb 24 2012,Sohail Tanvir,4,0,13,4,3.25,1,0
63,2019/20,"Eliminator,",Jan 13 2020,Nasum Ahmed,2,0,11,2,5.50,0,0
11,2011/12,22nd,Feb 22 2012,Kabir Ali,4,0,42,1,10.50,0,0
10,2011/12,23rd,Feb 24 2012,Mashrafe Mortaza,4,0,24,1,6.00,0,0
61,2019/20,2nd,Jan 15 2020,Shoaib Malik,1,0,18,0,18.00,0,0
60,2019/20,Final,Jan 17 2020,Tanvir Islam,1,0,11,0,11.00,0,0
17,2011/12,16th,Feb 18 2012,Arafat Sunny,4,0,13,3,3.25,0,0
16,2011/12,17th,Feb 19 2012,Dwayne Smith,4,0,26,1,6.50,0,0
62,2019/20,1st,Jan 13 2020,Kamrul Islam,2,0,20,0,10.00,1,0
65,2019/20,41st,Jan 11 2020,Shoaib Malik,3,0,11,1,3.66,0,0
14,2011/12,19th,Feb 20 2012,Abdul Razzaq,4,0,48,0,12.00,0,0
12,2011/12,21st,Feb 22 2012,Azhar Mahmood,4,0,22,2,5.50,0,0
15,2011/12,18th,Feb 19 2012,Al-Amin Hossain,2,0,16,1,8.00,1,0
64,2019/20,42nd,Jan 11 2020,Shafiul Islam,4,0,50,1,12.50,1,0
8,2011/12,25th,Feb 25 2012,Azhar Mahmood,4,0,32,0,8.00,0,0
9,2011/12,24th,Feb 24 2012,Peter Trego,2,0,21,0,10.50,0,0
63,2019/20,"Eliminator,",Jan 13 2020,Mahmudullah,2,0,5,1,2.50,0,0
11,2011/12,22nd,Feb 22 2012,Al-Amin Hossain,3,0,32,1,10.66,0,0
10,2011/12,23rd,Feb 24 2012,Azhar Mahmood,4,0,31,0,7.75,0,0
13,2011/12,20th,Feb 20 2012,Mahmudullah,3,0,22,0,7.33,1,0
61,2019/20,2nd,Jan 15 2020,Kamrul Islam,2,0,16,0,8.00,0,0
60,2019/20,Final,Jan 17 2020,Shafiul Islam,4,0,38,0,9.50,2,0
17,2011/12,16th,Feb 18 2012,Kevon Cooper,4,0,17,2,4.25,1,0
16,2011/12,17th,Feb 19 2012,Andre Russell,2,0,21,1,10.50,1,0
62,2019/20,1st,Jan 13 2020,Taijul Islam,2,0,22,0,11.00,0,0
65,2019/20,41st,Jan 11 2020,Afif Hossain,2,0,18,1,9.00,0,0
14,2011/12,19th,Feb 20 2012,Muktar Ali,1,0,18,0,18.00,0,0
7,2011/12,26th,Feb 25 2012,Arafat Sunny,3,0,42,0,14.00,1,0
12,2011/12,21st,Feb 22 2012,Elias Sunny,4,0,22,1,5.50,0,0
4,2011/12,29th,Feb 27 2012,Mohammad Sami,3.2,0,6,5,1.80,1,0
5,2011/12,28th,Feb 26 2012,Kabir Ali,4,0,38,1,9.50,1,0
6,2011/12,27th,Feb 26 2012,Mohammad Sami,3.5,0,16,3,4.17,0,0
3,2011/12,30th,Feb 27 2012,Sohail Tanvir,4,0,29,0,7.25,3,0
15,2011/12,18th,Feb 19 2012,Nazmul Islam,3,0,24,0,8.00,1,0
64,2019/20,42nd,Jan 11 2020,Mehidy Hasan Miraz,2,0,22,0,11.00,0,0
8,2011/12,25th,Feb 25 2012,Naved-ul-Hasan,4,0,22,2,5.50,0,0
9,2011/12,24th,Feb 24 2012,Nabil Samad,4,0,26,0,6.50,0,0
63,2019/20,"Eliminator,",Jan 13 2020,Rayad Emrit,4,0,23,3,5.75,0,0
11,2011/12,22nd,Feb 22 2012,Sohrawordi Shuvo,4,0,21,1,5.25,0,0
10,2011/12,23rd,Feb 24 2012,Naved-ul-Hasan,4,0,23,0,5.75,0,0
13,2011/12,20th,Feb 20 2012,Dwayne Bravo,4,0,39,0,9.75,0,1
61,2019/20,2nd,Jan 15 2020,Andre Russell,4,0,35,1,8.75,1,0
60,2019/20,Final,Jan 17 2020,Mehidy Hasan Miraz,3,0,27,0,9.00,0,0
17,2011/12,16th,Feb 18 2012,Mohammad Sami,4,0,16,2,4.00,0,0
16,2011/12,17th,Feb 19 2012,Abdur Razzak,4,0,17,1,4.25,0,0
62,2019/20,1st,Jan 13 2020,Ravi Bopara,3,0,24,1,8.00,1,0
65,2019/20,41st,Jan 11 2020,Taijul Islam,2,0,20,1,10.00,0,0
14,2011/12,19th,Feb 20 2012,Monir Hossain,4,0,19,1,4.75,0,0
7,2011/12,26th,Feb 25 2012,Dwayne Bravo,4,0,27,1,6.75,2,1
12,2011/12,21st,Feb 22 2012,Mosharraf Hossain,4,0,25,0,6.25,0,0
4,2011/12,29th,Feb 27 2012,Sean Ervine,3,0,19,1,6.33,1,0
5,2011/12,28th,Feb 26 2012,Yasir Arafat,4,0,25,3,6.25,1,1
6,2011/12,27th,Feb 26 2012,Abdul Razzaq,3,0,22,1,7.33,0,0
